sample_id,ipq,title_length,title_word_count,desc_length,desc_word_count,has_description,capital_ratio,number_count,multipack_size,has_multipack,weight_value,has_weight,volume_value,has_volume,total_numbers_in_title,total_quantity,estimated_unit_price,brand_frequency,brand_avg_price,brand_median_price,brand_price_std,brand_product_count,brand_tier,is_popular_brand,category_avg_price,category_median_price,category_size,brand_category_frequency,quantity_category_ratio,tier_multipack_interaction,premium_keyword_count,has_premium_keywords,value_keyword_count,quality_keyword_count,brand_in_title,is_high_value_category,is_low_value_category,brand_tier_quantity,premium_score,value_score,sample_id,price
118964,1,100,14,0,0,0,0.13,1,1,0,0.0,0,0.0,0,1,1,29.95,75000,23.647654,14.0,33.376932183155844,75000,2,0,27.618447344734474,18.69,17776,17776,5.6252461045170726e-05,0,1,1,0,0,1,0,0,1.3862943611198906,3,0,118964,29.95
113184,1,100,16,0,0,0,0.19,5,6,1,6.0,1,0.0,0,5,6,3.6158333333333332,75000,23.647654,14.0,33.376932183155844,75000,2,0,23.38847435626528,12.99,33127,33127,0.00018111567254286404,2,0,0,0,0,1,0,0,3.8918202981106265,2,1,113184,21.695
71200,1,100,14,0,0,0,0.15,0,1,0,0.0,0,0.0,0,0,1,47.47,75000,23.647654,14.0,33.376932183155844,75000,2,0,27.618447344734474,18.69,17776,17776,5.6252461045170726e-05,0,0,0,0,0,1,0,0,1.3862943611198906,2,0,71200,47.47
163521,1,100,15,0,0,0,0.13,3,1,0,0.0,0,0.0,0,3,1,1.225,75000,23.647654,14.0,33.376932183155844,75000,2,0,23.38847435626528,12.99,33127,33127,3.0185945423810673e-05,0,0,0,1,0,1,0,0,1.3862943611198906,2,1,163521,1.225
83776,1,100,16,0,0,0,0.12,4,1,0,575.0,1,0.0,0,4,1,27.99,75000,23.647654,14.0,33.376932183155844,75000,2,0,23.38847435626528,12.99,33127,33127,3.0185945423810673e-05,0,1,1,1,0,1,0,0,1.3862943611198906,3,1,83776,27.99
211692,1,100,16,0,0,0,0.15,4,1,0,4.41,1,0.0,0,4,1,102.99,75000,23.647654,14.0,33.376932183155844,75000,2,0,21.58125,13.99,12584,12584,7.945967421533571e-05,0,0,0,1,0,1,0,0,1.3862943611198906,2,1,211692,102.99
207842,1,100,17,0,0,0,0.13,2,6,1,0.0,0,750.0,1,2,6,11.663333333333334,75000,23.647654,14.0,33.376932183155844,75000,2,0,27.618447344734474,18.69,17776,17776,0.00033751476627102436,2,0,0,1,1,1,0,0,3.8918202981106265,3,2,207842,69.98
147376,1,100,19,0,0,0,0.14,4,2,1,0.0,0,0.0,0,4,2,17.735,75000,23.647654,14.0,33.376932183155844,75000,2,0,27.618447344734474,18.69,17776,17776,0.00011250492209034145,2,0,0,1,0,1,0,0,2.1972245773362196,2,2,147376,35.47
61626,1,100,17,0,0,0,0.15,1,1,0,0.0,0,0.0,0,1,1,34.99,75000,23.647654,14.0,33.376932183155844,75000,2,0,27.618447344734474,18.69,17776,17776,5.6252461045170726e-05,0,0,0,0,1,1,0,0,1.3862943611198906,3,0,61626,34.99
54417,1,100,14,0,0,0,0.13,0,1,0,0.0,0,0.0,0,0,1,36.86,75000,23.647654,14.0,33.376932183155844,75000,2,0,23.38847435626528,12.99,33127,33127,3.0185945423810673e-05,0,0,0,0,0,1,0,0,1.3862943611198906,2,0,54417,36.86
22359,1,100,18,0,0,0,0.14,2,1,0,0.0,0,0.0,0,2,1,54.99,75000,23.647654,14.0,33.376932183155844,75000,2,0,23.38847435626528,12.99,33127,33127,3.0185945423810673e-05,0,0,0,0,1,1,0,0,1.3862943611198906,3,0,22359,54.99
230936,1,100,18,0,0,0,0.16,1,1,0,3.0,1,0.0,0,1,1,24.98,75000,23.647654,14.0,33.376932183155844,75000,2,0,23.38847435626528,12.99,33127,33127,3.0185945423810673e-05,0,0,0,0,0,1,0,0,1.3862943611198906,2,0,230936,24.98
149994,1,100,19,0,0,0,0.15,4,3,1,8.0,1,0.0,0,4,3,42.81333333333333,75000,23.647654,14.0,33.376932183155844,75000,2,0,27.618447344734474,18.69,17776,17776,0.00016875738313551218,2,0,0,1,0,1,0,0,2.772588722239781,2,2,149994,128.44
24593,1,100,17,0,0,0,0.13,2,1,0,2.0,1,2.0,1,2,1,39.385,75000,23.647654,14.0,33.376932183155844,75000,2,0,27.618447344734474,18.69,17776,17776,5.6252461045170726e-05,0,2,1,0,1,1,0,0,1.3862943611198906,5,0,24593,39.385
117630,1,100,16,0,0,0,0.13,2,1,0,32.0,1,0.0,0,2,1,7.390000000000001,75000,23.647654,14.0,33.376932183155844,75000,2,0,23.38847435626528,12.99,33127,33127,3.0185945423810673e-05,0,0,0,1,0,1,0,0,1.3862943611198906,2,1,117630,7.390000000000001
194353,1,100,16,0,0,0,0.13,2,10,1,0.0,0,0.0,0,2,10,5.599500000000001,75000,23.647654,14.0,33.376932183155844,75000,2,0,27.618447344734474,18.69,17776,17776,0.0005625246104517073,2,0,0,1,0,1,0,0,4.795790545596741,2,2,194353,55.995000000000005
258450,1,96,15,0,0,0,0.15625,3,144,1,0.0,0,0.0,0,3,144,0.10270833333333333,75000,23.647654,14.0,33.376932183155844,75000,2,0,27.618447344734474,18.69,17776,17776,0.008100354390504584,2,0,0,1,0,1,0,0,9.953467484841148,2,2,258450,14.79
226670,1,100,16,0,0,0,0.13,4,1,0,175.0,1,0.0,0,4,1,3.99,75000,23.647654,14.0,33.376932183155844,75000,2,0,21.58125,13.99,12584,12584,7.945967421533571e-05,0,0,0,0,0,1,0,0,1.3862943611198906,2,0,226670,3.99
74292,1,100,16,0,0,0,0.14,1,1,0,0.0,0,0.0,0,1,1,22.74,75000,23.647654,14.0,33.376932183155844,75000,2,0,23.38847435626528,12.99,33127,33127,3.0185945423810673e-05,0,1,1,0,0,1,0,0,1.3862943611198906,3,0,74292,22.74
289263,1,74,14,0,0,0,0.17567567567567569,3,1,0,0.0,0,0.0,0,3,1,23.745,75000,23.647654,14.0,33.376932183155844,75000,2,0,23.38847435626528,12.99,33127,33127,3.0185945423810673e-05,0,0,0,1,0,1,0,0,1.3862943611198906,2,1,289263,23.745
129783,1,100,17,0,0,0,0.18,1,1,0,15.0,1,0.0,0,1,1,94.89,75000,23.647654,14.0,33.376932183155844,75000,2,0,23.38847435626528,12.99,33127,33127,3.0185945423810673e-05,0,1,1,0,1,1,0,0,1.3862943611198906,4,0,129783,94.89
233147,1,100,15,0,0,0,0.13,2,1,0,1.02,1,1.02,1,2,1,26.99,75000,23.647654,14.0,33.376932183155844,75000,2,0,25.20567604355717,17.759999999999998,1102,1102,0.0009066183136899365,0,1,1,0,0,1,1,0,1.3862943611198906,3,0,233147,26.99
206754,1,100,15,0,0,0,0.13,0,1,0,0.0,0,0.0,0,0,1,6.69,75000,23.647654,14.0,33.376932183155844,75000,2,0,18.95192058889137,10.145,4483,4483,0.00022301516503122213,0,0,0,0,0,1,0,1,1.3862943611198906,2,0,206754,6.69
121115,1,100,18,0,0,0,0.16,1,1,0,12.0,1,0.0,0,1,1,24.93,75000,23.647654,14.0,33.376932183155844,75000,2,0,27.618447344734474,18.69,17776,17776,5.6252461045170726e-05,0,0,0,0,0,1,0,0,1.3862943611198906,2,0,121115,24.93
1013,1,100,19,0,0,0,0.1,5,18,1,12.0,1,12.0,1,5,18,1.1577777777777778,75000,23.647654,14.0,33.376932183155844,75000,2,0,23.38847435626528,12.99,33127,33127,0.0005433470176285922,2,0,0,1,0,1,0,0,5.8888779583328805,2,2,1013,20.84
74911,1,100,17,0,0,0,0.14,1,1,0,1.0,1,1.0,1,1,1,18.99,75000,23.647654,14.0,33.376932183155844,75000,2,0,21.58125,13.99,12584,12584,7.945967421533571e-05,0,1,1,1,0,1,0,0,1.3862943611198906,3,1,74911,18.99
88455,1,88,15,0,0,0,0.13636363636363635,5,1,0,24.0,1,0.0,0,5,1,49.55,75000,23.647654,14.0,33.376932183155844,75000,2,0,23.38847435626528,12.99,33127,33127,3.0185945423810673e-05,0,0,0,2,0,1,0,0,1.3862943611198906,2,2,88455,49.55
2060,1,100,20,0,0,0,0.16,4,2,1,4.0,1,0.0,0,4,2,26.305,75000,23.647654,14.0,33.376932183155844,75000,2,0,27.618447344734474,18.69,17776,17776,0.00011250492209034145,2,0,0,1,0,1,0,0,2.1972245773362196,2,2,2060,52.61
25470,1,90,16,0,0,0,0.12222222222222222,4,1,0,12.0,1,0.0,0,4,1,11.69,75000,23.647654,14.0,33.376932183155844,75000,2,0,23.38847435626528,12.99,33127,33127,3.0185945423810673e-05,0,0,0,1,0,1,0,0,1.3862943611198906,2,1,25470,11.69
220987,1,100,16,0,0,0,0.15,2,1,0,11.5,1,0.0,0,2,1,4.18,75000,23.647654,14.0,33.376932183155844,75000,2,0,18.95192058889137,10.145,4483,4483,0.00022301516503122213,0,0,0,0,0,1,0,1,1.3862943611198906,2,0,220987,4.18
49835,1,82,16,0,0,0,0.17073170731707318,3,1,0,5.0,1,0.0,0,3,1,5.795,75000,23.647654,14.0,33.376932183155844,75000,2,0,18.95192058889137,10.145,4483,4483,0.00022301516503122213,0,0,0,1,0,1,0,1,1.3862943611198906,2,1,49835,5.795
169816,1,100,19,0,0,0,0.12,3,1,0,1.0,1,0.0,0,3,1,49.88,75000,23.647654,14.0,33.376932183155844,75000,2,0,18.95192058889137,10.145,4483,4483,0.00022301516503122213,0,0,0,0,0,1,0,1,1.3862943611198906,2,0,169816,49.88
80568,1,100,15,0,0,0,0.12,2,1,0,1.5,1,0.0,0,2,1,9.91,75000,23.647654,14.0,33.376932183155844,75000,2,0,23.38847435626528,12.99,33127,33127,3.0185945423810673e-05,0,0,0,0,0,1,0,0,1.3862943611198906,2,0,80568,9.91
231474,1,100,18,0,0,0,0.16,0,1,0,0.0,0,0.0,0,0,1,17.99,75000,23.647654,14.0,33.376932183155844,75000,2,0,21.58125,13.99,12584,12584,7.945967421533571e-05,0,0,0,0,0,1,0,0,1.3862943611198906,2,0,231474,17.99
100966,1,100,17,0,0,0,0.16,0,1,0,0.0,0,0.0,0,0,1,14.96,75000,23.647654,14.0,33.376932183155844,75000,2,0,27.618447344734474,18.69,17776,17776,5.6252461045170726e-05,0,1,1,0,0,1,0,0,1.3862943611198906,3,0,100966,14.96
256870,1,100,15,0,0,0,0.1,1,1,0,0.0,0,750.0,1,1,1,14.98,75000,23.647654,14.0,33.376932183155844,75000,2,0,23.38847435626528,12.99,33127,33127,3.0185945423810673e-05,0,0,0,0,0,1,0,0,1.3862943611198906,2,0,256870,14.98
241120,1,100,15,0,0,0,0.16,2,1,0,1.15,1,1.15,1,2,1,56.41,75000,23.647654,14.0,33.376932183155844,75000,2,0,21.58125,13.99,12584,12584,7.945967421533571e-05,0,0,0,1,1,1,0,0,1.3862943611198906,3,1,241120,56.41
56391,1,100,19,0,0,0,0.1,4,1,1,15.5,1,0.0,0,4,1,4.48,75000,23.647654,14.0,33.376932183155844,75000,2,0,21.58125,13.99,12584,12584,7.945967421533571e-05,2,0,0,1,0,1,0,0,1.3862943611198906,2,2,56391,4.48
254073,1,100,16,0,0,0,0.14,3,1,0,4.0,1,0.0,0,3,1,31.13,75000,23.647654,14.0,33.376932183155844,75000,2,0,27.618447344734474,18.69,17776,17776,5.6252461045170726e-05,0,0,0,0,0,1,0,0,1.3862943611198906,2,0,254073,31.13
251215,1,100,17,0,0,0,0.14,3,1,0,0.0,0,0.0,0,3,1,34.97,75000,23.647654,14.0,33.376932183155844,75000,2,0,27.618447344734474,18.69,17776,17776,5.6252461045170726e-05,0,0,0,1,0,1,0,0,1.3862943611198906,2,1,251215,34.97
80381,1,100,19,0,0,0,0.14,3,1,0,9.0,1,0.0,0,3,1,16.79,75000,23.647654,14.0,33.376932183155844,75000,2,0,23.38847435626528,12.99,33127,33127,3.0185945423810673e-05,0,0,0,2,0,1,0,0,1.3862943611198906,2,2,80381,16.79
185942,1,100,16,0,0,0,0.13,3,1,0,0.13,1,0.0,0,3,1,9.44,75000,23.647654,14.0,33.376932183155844,75000,2,0,23.38847435626528,12.99,33127,33127,3.0185945423810673e-05,0,0,0,0,0,1,0,0,1.3862943611198906,2,0,185942,9.44
204926,1,100,17,0,0,0,0.17,1,1,0,0.0,0,0.0,0,1,1,21.78,75000,23.647654,14.0,33.376932183155844,75000,2,0,21.58125,13.99,12584,12584,7.945967421533571e-05,0,0,0,2,0,1,0,0,1.3862943611198906,2,2,204926,21.78
122247,1,100,17,0,0,0,0.13,0,1,0,0.0,0,0.0,0,0,1,22.28,75000,23.647654,14.0,33.376932183155844,75000,2,0,27.618447344734474,18.69,17776,17776,5.6252461045170726e-05,0,1,1,0,1,1,0,0,1.3862943611198906,4,0,122247,22.28
75858,1,100,18,0,0,0,0.12,4,1,0,0.0,0,0.0,0,4,1,29.09,75000,23.647654,14.0,33.376932183155844,75000,2,0,23.38847435626528,12.99,33127,33127,3.0185945423810673e-05,0,0,0,0,0,1,0,0,1.3862943611198906,2,0,75858,29.09
271892,1,100,17,0,0,0,0.16,2,1,0,0.0,0,0.0,0,2,1,6.39,75000,23.647654,14.0,33.376932183155844,75000,2,0,27.618447344734474,18.69,17776,17776,5.6252461045170726e-05,0,1,1,0,2,1,0,0,1.3862943611198906,5,0,271892,6.39
251613,1,100,14,0,0,0,0.12,0,1,0,0.0,0,0.0,0,0,1,23.13,75000,23.647654,14.0,33.376932183155844,75000,2,0,25.20567604355717,17.759999999999998,1102,1102,0.0009066183136899365,0,0,0,0,0,1,1,0,1.3862943611198906,2,0,251613,23.13
44768,1,100,18,0,0,0,0.12,4,1,0,4.5,1,0.0,0,4,1,3.5,75000,23.647654,14.0,33.376932183155844,75000,2,0,23.38847435626528,12.99,33127,33127,3.0185945423810673e-05,0,0,0,1,0,1,0,0,1.3862943611198906,2,1,44768,3.5
91815,1,100,17,0,0,0,0.1,5,1,0,10.5,1,0.0,0,5,1,13.735,75000,23.647654,14.0,33.376932183155844,75000,2,0,23.38847435626528,12.99,33127,33127,3.0185945423810673e-05,0,0,0,2,0,1,0,0,1.3862943611198906,2,2,91815,13.735
115030,1,100,18,0,0,0,0.16,3,1,0,28.8,1,0.0,0,3,1,11.61,75000,23.647654,14.0,33.376932183155844,75000,2,0,23.38847435626528,12.99,33127,33127,3.0185945423810673e-05,0,0,0,1,0,1,0,0,1.3862943611198906,2,1,115030,11.61
289849,1,100,19,0,0,0,0.14,3,4,1,1.0,1,0.0,0,3,4,2.37375,75000,23.647654,14.0,33.376932183155844,75000,2,0,23.38847435626528,12.99,33127,33127,0.0001207437816952427,2,0,0,1,0,1,0,0,3.2188758248682006,2,2,289849,9.495
289361,1,100,18,0,0,0,0.13,3,1,0,10.0,1,0.0,0,3,1,13.12,75000,23.647654,14.0,33.376932183155844,75000,2,0,27.618447344734474,18.69,17776,17776,5.6252461045170726e-05,0,1,1,1,0,1,0,0,1.3862943611198906,3,1,289361,13.12
166081,1,100,17,0,0,0,0.15,1,1,0,16.0,1,0.0,0,1,1,6.04,75000,23.647654,14.0,33.376932183155844,75000,2,0,20.989776795341815,10.49,4637,4637,0.00021561017680034498,0,0,0,0,1,1,0,1,1.3862943611198906,3,0,166081,6.04
104327,1,100,18,0,0,0,0.17,3,1,0,28.0,1,0.0,0,3,1,98.07,75000,23.647654,14.0,33.376932183155844,75000,2,0,23.38847435626528,12.99,33127,33127,3.0185945423810673e-05,0,0,0,1,0,1,0,0,1.3862943611198906,2,1,104327,98.07
214562,1,100,17,0,0,0,0.23,0,1,0,0.0,0,0.0,0,0,1,9.39,75000,23.647654,14.0,33.376932183155844,75000,2,0,27.618447344734474,18.69,17776,17776,5.6252461045170726e-05,0,1,1,0,0,1,0,0,1.3862943611198906,3,0,214562,9.39
161078,1,89,16,0,0,0,0.11235955056179775,5,1,0,2.25,1,0.0,0,5,1,163.09,75000,23.647654,14.0,33.376932183155844,75000,2,0,23.38847435626528,12.99,33127,33127,3.0185945423810673e-05,0,1,1,1,0,1,0,0,1.3862943611198906,3,1,161078,163.09
275450,1,100,16,0,0,0,0.1,2,1,0,1.0,1,1.0,1,2,1,69.0,75000,23.647654,14.0,33.376932183155844,75000,2,0,21.58125,13.99,12584,12584,7.945967421533571e-05,0,0,0,0,0,1,0,0,1.3862943611198906,2,0,275450,69.0
212427,1,100,18,0,0,0,0.13,2,1,0,27.0,1,0.0,0,2,1,3.5,75000,23.647654,14.0,33.376932183155844,75000,2,0,23.38847435626528,12.99,33127,33127,3.0185945423810673e-05,0,0,0,0,0,1,0,0,1.3862943611198906,2,0,212427,3.5
94269,1,89,15,0,0,0,0.14606741573033707,3,1,0,198.0,1,0.0,0,3,1,28.94,75000,23.647654,14.0,33.376932183155844,75000,2,0,21.58125,13.99,12584,12584,7.945967421533571e-05,0,0,0,1,0,1,0,0,1.3862943611198906,2,1,94269,28.94
267420,1,100,20,0,0,0,0.15,3,40,1,0.0,0,0.0,0,3,40,0.866375,75000,23.647654,14.0,33.376932183155844,75000,2,0,27.618447344734474,18.69,17776,17776,0.0022500984418068293,2,0,0,0,1,1,0,0,7.427144133408616,3,1,267420,34.655
176984,1,90,18,0,0,0,0.12222222222222222,5,1,0,3.5,1,0.0,0,5,1,11.64,75000,23.647654,14.0,33.376932183155844,75000,2,0,21.58125,13.99,12584,12584,7.945967421533571e-05,0,0,0,1,0,1,0,0,1.3862943611198906,2,1,176984,11.64
56003,1,100,17,0,0,0,0.12,2,1,0,12.0,1,0.0,0,2,1,47.12,75000,23.647654,14.0,33.376932183155844,75000,2,0,27.618447344734474,18.69,17776,17776,5.6252461045170726e-05,0,0,0,0,0,1,0,0,1.3862943611198906,2,0,56003,47.12
35824,1,100,15,0,0,0,0.12,3,1,0,0.0,0,0.0,0,3,1,2.59,75000,23.647654,14.0,33.376932183155844,75000,2,0,27.618447344734474,18.69,17776,17776,5.6252461045170726e-05,0,0,0,1,0,1,0,0,1.3862943611198906,2,1,35824,2.59
265022,1,100,16,0,0,0,0.15,2,1,0,0.0,0,0.0,0,2,1,11.86,75000,23.647654,14.0,33.376932183155844,75000,2,0,27.618447344734474,18.69,17776,17776,5.6252461045170726e-05,0,0,0,1,0,1,0,0,1.3862943611198906,2,1,265022,11.86
253814,1,100,19,0,0,0,0.19,4,1,0,2.4,1,0.0,0,4,1,10.93,75000,23.647654,14.0,33.376932183155844,75000,2,0,23.38847435626528,12.99,33127,33127,3.0185945423810673e-05,0,0,0,1,0,1,0,0,1.3862943611198906,2,1,253814,10.93
119244,1,100,18,0,0,0,0.14,2,1,0,8.0,1,0.0,0,2,1,11.14,75000,23.647654,14.0,33.376932183155844,75000,2,0,23.38847435626528,12.99,33127,33127,3.0185945423810673e-05,0,0,0,0,0,1,0,0,1.3862943611198906,2,0,119244,11.14
23673,1,100,16,0,0,0,0.12,2,1,0,12.75,1,0.0,0,2,1,11.935,75000,23.647654,14.0,33.376932183155844,75000,2,0,23.38847435626528,12.99,33127,33127,3.0185945423810673e-05,0,1,1,0,0,1,0,0,1.3862943611198906,3,0,23673,11.935
120671,1,100,20,0,0,0,0.14,2,1,0,16.4,1,0.0,0,2,1,47.29,75000,23.647654,14.0,33.376932183155844,75000,2,0,23.38847435626528,12.99,33127,33127,3.0185945423810673e-05,0,0,0,0,0,1,0,0,1.3862943611198906,2,0,120671,47.29
174438,1,100,13,0,0,0,0.12,3,1,0,30.0,1,0.0,0,3,1,11.99,75000,23.647654,14.0,33.376932183155844,75000,2,0,18.95192058889137,10.145,4483,4483,0.00022301516503122213,0,1,1,0,0,1,0,1,1.3862943611198906,3,0,174438,11.99
175762,1,100,20,0,0,0,0.18,0,1,0,0.0,0,0.0,0,0,1,27.94,75000,23.647654,14.0,33.376932183155844,75000,2,0,27.618447344734474,18.69,17776,17776,5.6252461045170726e-05,0,0,0,0,0,1,0,0,1.3862943611198906,2,0,175762,27.94
95966,1,100,17,0,0,0,0.15,1,1,0,20.0,1,0.0,0,1,1,32.99,75000,23.647654,14.0,33.376932183155844,75000,2,0,21.58125,13.99,12584,12584,7.945967421533571e-05,0,0,0,0,0,1,0,0,1.3862943611198906,2,0,95966,32.99
264479,1,100,18,0,0,0,0.14,4,1,0,7.52,1,0.0,0,4,1,7.245,75000,23.647654,14.0,33.376932183155844,75000,2,0,23.38847435626528,12.99,33127,33127,3.0185945423810673e-05,0,0,0,1,0,1,0,0,1.3862943611198906,2,1,264479,7.245
191658,1,78,13,0,0,0,0.10256410256410256,4,18,1,4.0,1,0.0,0,4,18,0.4211111111111111,75000,23.647654,14.0,33.376932183155844,75000,2,0,18.95192058889137,10.145,4483,4483,0.004014272970561998,2,0,0,1,0,1,0,1,5.8888779583328805,2,2,191658,7.58
41005,1,100,18,0,0,0,0.32,4,80,1,0.0,0,0.0,0,4,80,0.091,75000,23.647654,14.0,33.376932183155844,75000,2,0,23.38847435626528,12.99,33127,33127,0.002414875633904854,2,0,0,0,0,1,0,0,8.788898309344878,2,1,41005,7.279999999999999
229990,1,100,14,0,0,0,0.11,1,1,0,16.0,1,0.0,0,1,1,13.99,75000,23.647654,14.0,33.376932183155844,75000,2,0,21.58125,13.99,12584,12584,7.945967421533571e-05,0,1,1,0,0,1,0,0,1.3862943611198906,3,0,229990,13.99
21051,1,100,18,0,0,0,0.15,3,2,1,8.0,1,0.0,0,3,2,16.75,75000,23.647654,14.0,33.376932183155844,75000,2,0,27.618447344734474,18.69,17776,17776,0.00011250492209034145,2,0,0,1,0,1,0,0,2.1972245773362196,2,2,21051,33.5
3932,1,100,18,0,0,0,0.13,2,1,0,0.0,0,32.0,1,2,1,188.74,75000,23.647654,14.0,33.376932183155844,75000,2,0,27.618447344734474,18.69,17776,17776,5.6252461045170726e-05,0,0,0,0,0,1,0,0,1.3862943611198906,2,0,3932,188.74
293381,1,100,18,0,0,0,0.14,3,1,0,0.0,0,0.0,0,3,1,85.79,75000,23.647654,14.0,33.376932183155844,75000,2,0,23.38847435626528,12.99,33127,33127,3.0185945423810673e-05,0,1,1,1,0,1,0,0,1.3862943611198906,3,1,293381,85.79
19081,1,100,21,0,0,0,0.17,3,1,0,1.41,1,0.0,0,3,1,30.94,75000,23.647654,14.0,33.376932183155844,75000,2,0,21.58125,13.99,12584,12584,7.945967421533571e-05,0,0,0,0,0,1,0,0,1.3862943611198906,2,0,19081,30.94
166437,1,100,14,0,0,0,0.11,2,1,0,1.0,1,1.0,1,2,1,1.86,75000,23.647654,14.0,33.376932183155844,75000,2,0,20.989776795341815,10.49,4637,4637,0.00021561017680034498,0,0,0,0,0,1,0,1,1.3862943611198906,2,0,166437,1.86
81309,1,100,18,0,0,0,0.15,4,1,0,0.0,0,0.0,0,4,1,4.99,75000,23.647654,14.0,33.376932183155844,75000,2,0,23.38847435626528,12.99,33127,33127,3.0185945423810673e-05,0,0,0,2,2,1,0,0,1.3862943611198906,4,2,81309,4.99
83958,1,100,18,0,0,0,0.15,3,1,0,5.0,1,5.0,1,3,1,135.88,75000,23.647654,14.0,33.376932183155844,75000,2,0,23.38847435626528,12.99,33127,33127,3.0185945423810673e-05,0,0,0,0,0,1,0,0,1.3862943611198906,2,0,83958,135.88
258600,1,100,17,0,0,0,0.15,3,1,0,18.0,1,0.0,0,3,1,5.61,75000,23.647654,14.0,33.376932183155844,75000,2,0,20.989776795341815,10.49,4637,4637,0.00021561017680034498,0,0,0,0,1,1,0,1,1.3862943611198906,3,0,258600,5.61
223798,1,100,20,0,0,0,0.14,3,1,0,12.0,1,0.0,0,3,1,17.97,75000,23.647654,14.0,33.376932183155844,75000,2,0,18.95192058889137,10.145,4483,4483,0.00022301516503122213,0,0,0,1,0,1,0,1,1.3862943611198906,2,1,223798,17.97
221304,1,100,16,0,0,0,0.13,1,12,1,0.0,0,0.0,0,1,12,1.18625,75000,23.647654,14.0,33.376932183155844,75000,2,0,27.618447344734474,18.69,17776,17776,0.0006750295325420487,2,0,0,1,0,1,0,0,5.1298987149230735,2,2,221304,14.235
117910,1,100,17,0,0,0,0.11,5,1,0,23.0,1,0.0,0,5,1,26.365,75000,23.647654,14.0,33.376932183155844,75000,2,0,23.38847435626528,12.99,33127,33127,3.0185945423810673e-05,0,0,0,2,0,1,0,0,1.3862943611198906,2,2,117910,26.365
138807,1,100,19,0,0,0,0.15,1,1,0,5.0,1,5.0,1,1,1,46.99,75000,23.647654,14.0,33.376932183155844,75000,2,0,21.58125,13.99,12584,12584,7.945967421533571e-05,0,1,1,1,0,1,0,0,1.3862943611198906,3,1,138807,46.99
94700,1,100,19,0,0,0,0.11,3,1,0,6.0,1,0.0,0,3,1,5.19,75000,23.647654,14.0,33.376932183155844,75000,2,0,23.38847435626528,12.99,33127,33127,3.0185945423810673e-05,0,0,0,0,0,1,0,0,1.3862943611198906,2,0,94700,5.19
230115,1,100,18,0,0,0,0.17,0,1,0,0.0,0,0.0,0,0,1,29.245,75000,23.647654,14.0,33.376932183155844,75000,2,0,27.618447344734474,18.69,17776,17776,5.6252461045170726e-05,0,1,1,0,1,1,0,0,1.3862943611198906,4,0,230115,29.245
299208,1,100,16,0,0,0,0.11,4,1,0,0.0,0,0.0,0,4,1,54.72,75000,23.647654,14.0,33.376932183155844,75000,2,0,23.38847435626528,12.99,33127,33127,3.0185945423810673e-05,0,0,0,1,0,1,0,0,1.3862943611198906,2,1,299208,54.72
267471,1,100,18,0,0,0,0.15,1,1,0,0.0,0,0.0,0,1,1,70.96,75000,23.647654,14.0,33.376932183155844,75000,2,0,23.38847435626528,12.99,33127,33127,3.0185945423810673e-05,0,0,0,1,0,1,0,0,1.3862943611198906,2,1,267471,70.96
77149,1,90,15,0,0,0,0.13333333333333333,5,1,0,0.35,1,0.0,0,5,1,17.86,75000,23.647654,14.0,33.376932183155844,75000,2,0,21.58125,13.99,12584,12584,7.945967421533571e-05,0,1,1,1,0,1,0,0,1.3862943611198906,3,1,77149,17.86
145528,1,100,20,0,0,0,0.15,4,3,1,0.0,0,0.0,0,4,3,42.1,75000,23.647654,14.0,33.376932183155844,75000,2,0,27.618447344734474,18.69,17776,17776,0.00016875738313551218,2,0,0,1,0,1,0,0,2.772588722239781,2,2,145528,126.3
245093,1,100,16,0,0,0,0.14,3,1,0,11.8,1,0.0,0,3,1,5.715,75000,23.647654,14.0,33.376932183155844,75000,2,0,18.95192058889137,10.145,4483,4483,0.00022301516503122213,0,0,0,1,0,1,0,1,1.3862943611198906,2,1,245093,5.715
12154,1,100,20,0,0,0,0.14,4,1,0,4.0,1,0.0,0,4,1,1.49,75000,23.647654,14.0,33.376932183155844,75000,2,0,23.38847435626528,12.99,33127,33127,3.0185945423810673e-05,0,1,1,0,0,1,0,0,1.3862943611198906,3,0,12154,1.49
30528,1,80,14,0,0,0,0.15,3,1,0,6.0,1,0.0,0,3,1,2.24,75000,23.647654,14.0,33.376932183155844,75000,2,0,23.38847435626528,12.99,33127,33127,3.0185945423810673e-05,0,0,0,1,0,1,0,0,1.3862943611198906,2,1,30528,2.24
129334,1,62,11,0,0,0,0.25806451612903225,3,1,0,0.0,0,0.0,0,3,1,17.99,75000,23.647654,14.0,33.376932183155844,75000,2,0,23.38847435626528,12.99,33127,33127,3.0185945423810673e-05,0,0,0,1,0,1,0,0,1.3862943611198906,2,1,129334,17.99
227141,1,100,18,0,0,0,0.24,0,1,0,0.0,0,0.0,0,0,1,9.49,75000,23.647654,14.0,33.376932183155844,75000,2,0,23.38847435626528,12.99,33127,33127,3.0185945423810673e-05,0,0,0,0,0,1,0,0,1.3862943611198906,2,0,227141,9.49
142415,1,100,19,0,0,0,0.14,4,2,1,0.0,0,0.0,0,4,2,29.74,75000,23.647654,14.0,33.376932183155844,75000,2,0,27.618447344734474,18.69,17776,17776,0.00011250492209034145,2,0,0,1,0,1,0,0,2.1972245773362196,2,2,142415,59.48
