item_name_length,word_count,brand,category,value,unit,normalized_quantity,is_premium,has_organic,has_premium,enhanced_bullet_point_count,enhanced_total_bullet_length,enhanced_avg_bullet_length,enhanced_has_technical_specs,enhanced_has_ingredients,enhanced_has_benefits,enhanced_premium_keywords_count,enhanced_quality_indicators,enhanced_extracted_weight,enhanced_extracted_dimensions,detailed_description_length,detailed_description_word_count,detailed_avg_word_length,detailed_sentence_count,detailed_technical_term_count,detailed_marketing_language_score,detailed_positive_word_count,detailed_confidence_indicators,detailed_has_usage_instructions,detailed_has_warranty_info,sample_id,price
327,60,sourpatch,other,31.0,ounce,31.0,False,False,False,5,1149,229.8,False,False,False,1,0,0.0,1,1345,245,4.493877551020408,15,0,1,1,0,False,False,206276,7.265000000000001
82,15,concord,other,18.15,ounce,18.15,False,False,False,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,140020,24.99
48,10,mountain,other,288.0,fl oz,288.0,False,False,False,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,297159,13.445
152,28,super,beverage,144.0,fl oz,144.0,False,False,False,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,69115,50.875
51,8,cadbury,other,4.17,ounce,4.17,False,False,False,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,94137,10.0
130,25,[pack,other,24.0,count,24.0,False,False,False,5,240,48.0,False,False,False,0,0,12.0,0,751,122,5.163934426229508,8,0,2,1,0,False,False,245733,72.89
65,11,mezco,condiment,1.95,ounce,1.95,False,False,False,5,741,148.2,False,False,False,0,0,0.0,1,0,0,0.0,0,0,0,0,0,0,0,248572,9.99
46,10,sanchis,other,21.0,ounce,21.0,False,False,False,5,105,21.0,False,False,False,1,0,0.0,0,1051,179,4.877094972067039,10,0,1,0,0,False,False,169500,32.5
45,9,g.oodsam,other,96.0,ounce,96.0,False,False,False,4,613,153.25,False,True,False,0,0,0.0,0,157,27,4.851851851851852,3,0,1,0,0,False,False,214123,180.86
118,21,cafe,beverage,10.0,ounce,10.0,False,False,False,5,1065,213.0,False,False,False,2,1,10.0,1,0,0,0.0,0,0,0,0,0,0,0,94864,6.395
70,14,the,beverage,250.0,count,250.0,False,False,False,4,394,98.5,False,True,False,2,3,0.0,0,792,132,5.007575757575758,8,0,0,1,0,False,False,95726,24.93
49,8,fever,other,,none,0.0,True,False,True,0,0,0.0,0,0,0,0,0,0.0,0,435,73,4.972602739726027,5,0,2,0,0,False,False,136382,5.735
37,5,mezzetta,other,64.0,ounce,64.0,False,False,False,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,180403,5.365
48,10,stash,beverage,100.0,count,100.0,True,False,True,5,989,197.8,False,False,False,3,5,0.0,1,0,0,0.0,0,0,0,0,0,0,0,298812,24.09
76,14,crown,other,,none,0.0,False,False,False,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,77391,4.155
34,6,rucker's,grain,72.0,ounce,72.0,False,False,False,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,28006,32.4
57,10,polar,beverage,96.0,fl oz,96.0,False,False,False,0,0,0.0,0,0,0,0,0,0.0,0,28,3,8.666666666666666,1,0,0,0,0,False,False,194409,6.5
155,25,myprotein,snack,14.8,ounce,14.8,False,False,False,5,1177,235.4,True,False,False,0,0,15.0,0,1401,228,5.149122807017544,13,0,2,1,0,False,False,201169,29.98
146,27,barilla,other,576.0,ounce,576.0,False,False,False,7,1046,149.42857142857142,False,True,False,1,3,0.0,1,0,0,0.0,0,0,0,0,0,0,0,225065,2.41
170,25,artuzzi,beverage,60.0,count,60.0,False,False,False,5,1070,214.0,False,False,False,2,2,0.0,0,1329,203,5.551724137931035,11,0,2,0,0,False,False,227594,26.99
18,3,black,other,8.0,ounce,8.0,False,False,False,5,360,72.0,False,True,False,0,0,0.0,0,65,11,5.0,1,0,0,0,0,False,False,172071,13.225
95,15,madegood,snack,30.0,count,30.0,False,False,False,5,922,184.4,False,True,False,1,2,1.06,1,0,0,0.0,0,0,0,0,0,0,0,205711,4.29
201,34,halloween,other,1.0,count,1.0,True,False,True,5,2326,465.2,False,True,False,0,1,2.0,1,1792,267,5.715355805243446,21,0,1,0,0,False,False,53616,29.99
131,23,rip,other,12.48,ounce,12.48,False,False,False,5,525,105.0,False,True,False,1,0,1.0,1,0,0,0.0,0,0,0,0,0,0,0,65062,18.99
59,9,albanese,other,18.0,count,18.0,False,False,False,5,979,195.8,True,False,False,0,0,0.0,1,0,0,0.0,0,0,0,0,0,0,0,220871,12.29
88,13,sensible,other,3.7,ounce,3.7,True,False,True,5,111,22.2,False,False,False,1,1,0.0,0,771,106,6.283018867924528,27,0,1,0,1,False,False,66602,19.99
51,10,silk,other,384.0,fl oz,384.0,False,False,False,4,177,44.25,False,False,False,0,0,6.0,0,0,0,0.0,0,0,0,0,0,0,0,151247,73.74
198,33,friendly,snack,12.0,ounce,12.0,False,False,False,5,1035,207.0,False,True,False,2,2,0.0,1,1573,239,5.585774058577406,11,0,1,2,0,False,False,229996,51.99
50,10,florida,other,288.0,fl oz,288.0,False,False,False,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,39180,18.64
182,30,joyva,snack,1.0,count,1.0,False,False,False,5,1054,210.8,True,False,False,1,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,279141,23.81
64,11,raspberry,beverage,4.0,ounce,4.0,False,False,False,5,426,85.2,True,True,False,0,0,4.0,0,1800,299,5.023411371237458,19,0,0,1,2,False,True,147991,27.4
66,12,ash,beverage,8.0,ounce,8.0,False,False,False,5,171,34.2,True,False,False,0,0,8.0,1,350,43,7.162790697674419,4,0,0,1,1,False,False,152092,31.63
69,11,guayaki,other,144.0,fl oz,144.0,False,False,False,3,90,30.0,False,False,False,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,151052,30.215
65,13,jell-o,other,9.0,ounce,9.0,False,False,False,2,24,12.0,False,False,False,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,21383,9.525
59,9,hero,beverage,12.0,ounce,12.0,False,False,False,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,51874,15.99
36,5,king,other,0.5,fl oz,0.5,False,False,False,0,0,0.0,0,0,0,0,0,0.0,0,287,51,4.647058823529412,4,0,1,0,0,False,False,64568,7.39
123,18,fee,other,5.0,fl oz,5.0,False,False,False,5,731,146.2,False,True,False,2,0,0.0,1,838,131,5.404580152671755,7,0,0,0,0,False,False,212452,11.49
30,5,badia,other,3.0,ounce,3.0,False,False,False,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,159674,0.98
59,10,strawberry,beverage,50.0,count,50.0,False,False,False,5,516,103.2,True,True,False,0,0,0.0,0,1800,294,5.125850340136054,20,0,0,0,2,False,True,20844,33.5
90,13,salt,other,48.0,ounce,48.0,False,False,False,5,515,103.0,False,False,False,0,0,3.0,1,519,84,5.190476190476191,12,0,0,0,0,False,False,88401,26.97
50,9,duncan,other,54.6,ounce,54.6,False,False,False,5,221,44.2,False,False,False,0,0,18.2,1,92,16,4.8125,2,0,0,0,0,False,False,273472,3.465
116,20,bob's,grain,32.0,ounce,32.0,False,False,False,5,404,80.8,False,True,False,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,242250,8.21
67,13,rice-a-roni,condiment,51.6,ounce,51.6,False,False,False,5,197,39.4,False,False,False,0,0,5.0,0,0,0,0.0,0,0,0,0,0,0,0,286139,1.59
49,8,mt.,other,24.0,ounce,24.0,False,False,False,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,250448,3.45
84,17,cream,grain,216.0,ounce,216.0,False,False,False,5,454,90.8,True,False,False,0,0,18.0,1,0,0,0.0,0,0,0,0,0,0,0,169037,9.99
115,18,twinings,beverage,50.0,count,50.0,False,False,False,5,735,147.0,False,False,False,0,0,0.0,1,10,2,4.5,1,0,0,0,0,False,False,213554,9.985
52,6,[kirkland,other,1.0,count,1.0,False,False,False,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,159013,18.315
46,7,rodelle,condiment,7.8,ounce,7.8,False,False,False,5,1144,228.8,False,True,False,4,4,0.0,1,0,0,0.0,0,0,0,0,0,0,0,76783,24.67
36,7,nong,snack,2.64,ounce,2.64,False,False,False,3,40,13.333333333333334,False,False,False,0,1,2.64,0,0,0,0.0,0,0,0,0,0,0,0,293993,13.8
55,8,malt-o-meal,other,132.0,ounce,132.0,False,False,False,4,135,33.75,False,False,False,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,291083,5.99
146,20,chocolate,grain,11.0,ounce,11.0,False,False,False,5,653,130.6,False,True,False,0,0,20.0,1,0,0,0.0,0,0,0,0,0,0,0,203043,10.95
48,8,nutpods,other,25.4,ounce,25.4,False,False,False,0,0,0.0,0,0,0,0,0,0.0,0,13,2,6.0,1,0,0,0,0,False,False,206640,5.09
136,21,garrett,snack,24.0,ounce,24.0,True,False,True,5,773,154.6,False,True,False,3,1,0.0,0,0,0,0.0,0,0,0,0,0,0,0,244138,4.94
78,15,ocean,beverage,512.0,fl oz,512.0,False,False,False,5,686,137.2,False,False,False,0,0,1.0,1,0,0,0.0,0,0,0,0,0,0,0,169521,2.51
67,12,martha,other,84.0,ounce,84.0,False,False,False,5,276,55.2,False,False,False,0,0,7.0,1,0,0,0.0,0,0,0,0,0,0,0,258223,1.3
46,8,ocean,condiment,14.0,ounce,14.0,False,False,False,3,466,155.33333333333334,False,False,True,0,0,0.0,1,0,0,0.0,0,0,0,0,0,0,0,176491,2.19
102,16,jelly,other,7.0,ounce,7.0,False,False,False,4,227,56.75,True,False,False,0,0,7.0,1,0,0,0.0,0,0,0,0,0,0,0,120002,4.0
74,13,maranatha,other,12.0,ounce,12.0,False,False,False,4,174,43.5,True,False,False,0,0,1.54984970186,1,13,2,6.0,1,0,0,0,0,False,False,34858,9.99
125,18,4c,other,18.0,ounce,18.0,True,False,True,5,223,44.6,False,False,False,0,0,6.0,0,55,11,4.090909090909091,3,0,0,0,0,False,False,193486,4.38
149,25,bones,beverage,12.0,count,12.0,False,False,False,5,1232,246.4,False,False,False,3,0,0.0,1,434,67,5.492537313432836,5,0,0,0,0,False,False,249395,18.49
62,11,werther's,other,60.0,ounce,60.0,False,False,False,5,454,90.8,False,False,False,0,0,5.0,0,0,0,0.0,0,0,0,0,0,0,0,278541,3.09
80,17,minute,grain,35.2,ounce,35.2,False,False,False,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,172419,1.975
114,18,sweetzo,other,0.42,ounce,0.42,False,False,False,5,815,163.0,True,False,False,0,0,0.21,0,388,60,5.483333333333333,5,0,0,0,0,False,False,202547,14.88
54,8,mystic,other,1.0,count,1.0,False,False,False,4,116,29.0,False,False,False,0,0,0.0,1,215,38,4.684210526315789,3,0,0,0,0,False,False,50383,9.99
29,6,red,other,48.0,ounce,48.0,False,False,False,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,129003,22.9
174,29,ghost,beverage,192.0,fl oz,192.0,False,False,False,8,411,51.375,False,False,False,0,0,0.0,1,0,0,0.0,0,0,0,0,0,0,0,202895,2.48
150,21,rainbow,other,3.5,ounce,3.5,True,True,True,7,3143,449.0,False,False,False,6,9,7.0,1,2217,323,5.86687306501548,8,0,1,0,0,False,False,233811,29.97
61,11,gourmet,other,1.0,count,1.0,True,False,True,5,274,54.8,False,False,False,0,2,1.0,0,865,144,5.013888888888889,14,0,0,0,1,False,False,99496,61.99
162,27,gerber,grain,36.0,ounce,36.0,False,False,False,5,408,81.6,False,False,False,0,0,0.0,1,1013,161,5.298136645962733,22,0,0,2,0,True,False,236640,2.29
38,8,eden,other,12.0,fl oz,12.0,False,False,False,3,85,28.333333333333332,False,False,False,1,0,0.0,0,41,7,5.0,3,0,0,1,0,False,False,25974,7.689999999999999
60,10,pacific,other,32.0,fl oz,32.0,True,True,True,5,184,36.8,False,False,False,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,187487,4.99
132,22,food,other,32.0,ounce,32.0,False,False,False,5,687,137.4,False,False,False,0,0,0.0,1,1618,274,4.908759124087592,21,0,0,2,0,False,False,207366,19.35
45,7,equal,other,12.0,ounce,12.0,True,True,True,0,0,0.0,0,0,0,0,0,0.0,0,215,32,5.75,1,0,0,0,0,False,False,42384,14.295
163,34,stryve,snack,4.0,ounce,4.0,False,False,False,5,1200,240.0,False,True,False,1,1,16.0,1,0,0,0.0,0,0,0,0,0,0,0,192355,18.59
85,12,quaker,grain,77.4,ounce,77.4,False,False,False,5,356,71.2,False,False,False,0,0,10.0,1,0,0,0.0,0,0,0,0,0,0,0,90851,5.95
73,11,highground,beverage,21.18,ounce,21.18,True,True,True,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,116973,81.66
70,10,caribou,beverage,11.0,ounce,11.0,False,False,False,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,272938,9.19
193,30,sayan,beverage,20.0,count,20.0,True,True,True,5,1145,229.0,False,False,False,1,0,0.0,1,0,0,0.0,0,0,0,0,0,0,0,27263,14.99
65,13,wild,beverage,150.0,count,150.0,False,False,False,5,442,88.4,True,True,False,0,0,0.0,0,1800,294,5.125850340136054,20,0,0,0,2,False,True,2002,77.04
40,6,philippine,other,20.0,ounce,20.0,False,False,False,4,111,27.75,True,False,False,0,0,1.899,1,0,0,0.0,0,0,0,0,0,0,0,281858,8.0
69,13,ocean,beverage,256.0,fl oz,256.0,False,False,False,5,547,109.4,False,False,False,0,0,0.0,1,0,0,0.0,0,0,0,0,0,0,0,26621,4.18
44,9,aunt,other,16.0,ounce,16.0,False,False,False,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,44983,4.1
65,11,pepperidge,snack,9.0,ounce,9.0,False,False,False,5,256,51.2,False,False,False,0,0,0.0,1,0,0,0.0,0,0,0,0,0,0,0,213198,7.26
73,13,black,beverage,24.0,ounce,24.0,False,False,False,5,451,90.2,True,True,False,0,0,8.0,1,1800,295,5.105084745762712,19,0,0,0,2,False,True,149343,81.92
40,8,fantasia,other,18.0,fl oz,18.0,False,False,False,3,56,18.666666666666668,True,False,False,0,0,0.0,0,58,7,7.428571428571429,1,0,0,0,0,False,False,114336,8.88
51,9,goya,other,15.5,fl oz,15.5,False,False,False,6,726,121.0,False,False,False,2,3,0.0,1,0,0,0.0,0,0,0,0,0,0,0,170962,1.49
46,8,michael,condiment,32.0,ounce,32.0,False,False,False,0,0,0.0,0,0,0,0,0,0.0,0,19,3,5.666666666666667,1,0,0,0,0,False,False,90224,10.99
49,11,glycerine,other,8.0,ounce,8.0,False,False,False,2,184,92.0,False,True,False,0,0,0.0,0,359,57,5.315789473684211,4,0,0,0,0,False,False,296406,5.325
127,20,milka,other,35.2,ounce,35.2,False,False,False,5,811,162.2,False,False,False,1,0,3.52,1,0,0,0.0,0,0,0,0,0,0,0,113186,34.49
53,8,oxo,other,6.0,count,6.0,False,False,False,5,306,61.2,True,True,False,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,270382,14.92
84,16,trio,condiment,1.0,count,1.0,False,False,False,5,787,157.4,False,True,False,0,1,1.0,1,0,0,0.0,0,0,0,0,0,0,0,150433,12.49
76,13,choung,other,25.3973,ounce,25.3973,False,False,False,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,190351,17.99
43,7,yehuda,other,16.0,ounce,16.0,False,False,False,5,169,33.8,False,False,False,0,1,0.0,0,213,40,4.35,5,0,0,1,0,False,False,138545,9.99
129,21,dove,personal_care,9.51,count,9.51,False,False,False,6,894,149.0,False,False,False,0,1,0.0,1,0,0,0.0,0,0,0,0,0,0,0,251576,8.99
95,20,aiva,grain,64.0,ounce,64.0,False,False,False,5,453,90.6,False,True,False,2,0,0.0,1,459,79,4.822784810126582,5,0,0,1,0,False,False,106957,13.99
55,11,licorice,beverage,16.0,ounce,16.0,False,False,False,5,301,60.2,True,True,False,0,0,8.0,0,1799,303,4.9405940594059405,19,0,0,0,2,False,True,142379,46.64
87,13,andes,other,7.79,ounce,7.79,False,False,False,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,239121,4.48
95,15,116,other,1.0,count,1.0,False,False,False,6,685,114.16666666666667,False,False,False,0,1,1.5,1,397,62,5.419354838709677,4,0,1,0,0,False,False,240340,39.99
87,14,original,condiment,24.0,ounce,24.0,False,False,False,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,40301,2.48
66,12,bob's,grain,80.0,ounce,80.0,True,True,True,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,280143,16.98
58,10,taylors,other,160.0,count,160.0,False,False,False,5,391,78.2,False,True,False,0,1,0.0,0,0,0,0.0,0,0,0,0,0,0,0,285912,10.33
60,10,alessi,other,3.0,count,3.0,False,False,False,0,0,0.0,0,0,0,0,0,0.0,0,32,7,3.7142857142857144,1,0,0,0,0,False,False,269923,10.0
199,31,food,snack,32.0,ounce,32.0,True,True,True,5,462,92.4,False,True,True,1,0,0.0,1,0,0,0.0,0,0,0,0,0,0,0,7643,25.98
71,10,ghirardelli,other,50.16,ounce,50.16,False,False,False,6,413,68.83333333333333,False,True,False,2,3,4.19,1,0,0,0.0,0,0,0,0,0,0,0,251814,5.33
141,21,bai,beverage,216.0,fl oz,216.0,False,False,False,5,381,76.2,False,False,True,0,0,1.0,1,0,0,0.0,0,0,0,0,0,0,0,247552,10.095
143,26,bakol,other,9.0,ounce,9.0,False,False,False,5,999,199.8,False,True,False,0,1,0.0,1,1350,222,5.085585585585585,14,1,2,1,0,False,False,271918,14.114999999999998
52,9,corn,other,201.6,ounce,201.6,False,False,False,5,243,48.6,False,False,False,1,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,26406,11.49
197,31,food,beverage,32.0,ounce,32.0,True,True,True,5,593,118.6,False,False,True,1,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,19236,34.28
36,7,sabatino,other,28.0,ounce,28.0,False,False,False,5,40,8.0,False,False,False,0,0,0.0,0,293,48,5.125,3,0,1,1,0,False,False,200955,76.48
196,29,professor,supplement,12.4,ounce,12.4,True,True,True,4,898,224.5,False,True,False,1,0,7.0,1,401,62,5.483870967741935,5,0,0,1,1,False,False,100668,18.99
125,19,kellogg's,snack,24.0,ounce,24.0,False,False,False,5,562,112.4,True,False,False,0,0,24.0,1,0,0,0.0,0,0,0,0,0,0,0,198758,6.96
131,24,la,other,64.80000000000001,ounce,64.80000000000001,False,False,False,5,112,22.4,True,False,False,0,1,13.0,0,501,99,4.070707070707071,6,0,0,1,0,False,False,244941,11.315
141,26,peace,beverage,80.0,ounce,80.0,True,True,True,5,973,194.6,False,False,False,2,2,0.0,0,349,60,4.833333333333333,4,0,0,0,0,False,False,113233,75.99
28,6,mr,other,7.5,ounce,7.5,False,False,False,4,175,43.75,False,False,False,0,0,0.0,1,0,0,0.0,0,0,0,0,0,0,0,275988,14.99
132,22,hal's,other,120.0,fl oz,120.0,False,False,False,5,920,184.0,True,False,False,0,2,0.0,1,0,0,0.0,0,0,0,0,0,0,0,50620,18.99
54,9,clearly,other,11.0,fl oz,11.0,False,False,False,4,129,32.25,False,False,False,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,102671,3.19
49,8,knox,other,2.0,ounce,2.0,False,False,False,9,618,68.66666666666667,False,False,False,0,0,1.0,1,0,0,0.0,0,0,0,0,0,0,0,225216,3.29
43,9,essentia,other,480.0,fl oz,480.0,False,False,False,4,754,188.5,False,False,False,0,0,0.0,1,463,71,5.535211267605634,6,1,0,0,0,False,False,267461,35.0
65,11,davids,other,24.0,count,24.0,False,False,False,0,0,0.0,0,0,0,0,0,0.0,0,171,26,5.615384615384615,4,0,0,0,0,False,False,161852,159.39
126,20,kathy,snack,6.0,ounce,6.0,False,False,False,5,622,124.4,False,False,False,0,0,0.0,0,280,44,5.386363636363637,3,0,1,0,0,False,False,201834,23.95
51,11,life,other,1.0,count,1.0,False,False,False,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,154347,2.8150000000000004
61,10,cinnamon,beverage,50.0,count,50.0,False,False,False,5,443,88.6,True,True,False,0,0,0.0,0,1799,295,5.101694915254237,20,0,0,0,2,False,True,146694,30.83
64,12,zabaglione,beverage,16.0,ounce,16.0,False,False,False,5,407,81.4,True,True,False,0,0,8.0,0,1800,300,5.003333333333333,19,0,0,0,2,False,True,147750,46.64
51,10,coombs,other,144.0,fl oz,144.0,True,True,True,4,103,25.75,True,True,False,1,0,228.0,0,0,0,0.0,0,0,0,0,0,0,0,291009,17.01
61,12,broom,beverage,12.0,ounce,12.0,False,False,False,5,157,31.4,True,False,False,0,0,4.0,0,319,37,7.648648648648648,4,0,0,1,1,False,False,196509,72.2
179,27,ground,beverage,1.0,count,1.0,True,True,True,5,202,40.4,False,False,False,1,0,0.0,0,187,29,5.482758620689655,5,1,1,0,0,False,False,52575,17.99
55,12,bush's,other,48.0,ounce,48.0,False,False,False,5,413,82.6,False,False,False,0,0,16.0,0,478,85,4.635294117647059,5,0,2,0,0,False,False,82690,1.99
53,10,andy,snack,3.0,ounce,3.0,False,False,False,5,309,61.8,False,False,False,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,146228,25.95
29,5,now,other,16.0,ounce,16.0,False,False,False,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,285869,15.985
0,0,unknown,other,1.0,count,1.0,False,False,False,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,272962,2.12
54,10,healthy,other,,none,0.0,False,False,False,0,0,0.0,0,0,0,0,0,0.0,0,236,44,4.386363636363637,12,0,0,1,0,False,False,80540,4.92
145,24,manischewitz,snack,10.0,fl oz,10.0,False,False,False,4,52,13.0,False,False,False,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,4339,12.535
55,9,starbucks,other,9.5,fl oz,9.5,False,False,False,0,0,0.0,0,0,0,0,0,0.0,0,35,5,6.2,1,0,0,0,0,False,False,261449,6.145
59,5,bossen,other,134.08,ounce,134.08,False,False,False,6,1182,197.0,False,False,False,1,1,8.38,1,306,54,4.685185185185185,5,0,0,1,0,False,False,226328,34.245
45,8,peanut,snack,1.0,count,1.0,False,False,False,3,319,106.33333333333333,True,False,False,0,0,0.0,0,32,4,7.25,1,0,0,0,0,False,False,44893,2.725
65,13,sea,beverage,24.0,ounce,24.0,False,False,False,5,519,103.8,True,True,False,0,0,8.0,0,1799,296,5.081081081081081,18,0,0,0,2,False,True,19463,72.93
47,8,kellogg's,grain,108.0,ounce,108.0,False,False,False,5,681,136.2,False,False,False,0,0,27.0,1,0,0,0.0,0,0,0,0,0,0,0,251728,72.99
45,8,"snapple,",beverage,16.0,fl oz,16.0,False,False,False,5,449,89.8,False,True,False,0,1,16.0,1,0,0,0.0,0,0,0,0,0,0,0,204144,1.34
185,26,fusion,other,7.05,ounce,7.05,False,False,False,5,975,195.0,True,False,False,0,0,200.0,1,0,0,0.0,0,0,0,0,0,0,0,64907,5.99
52,8,quaker,grain,27.3,ounce,27.3,False,False,False,0,0,0.0,0,0,0,0,0,0.0,0,25,1,25.0,1,0,0,0,0,False,False,89513,14.95
73,14,ocean,beverage,192.0,fl oz,192.0,False,False,False,6,559,93.16666666666667,False,False,False,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,206037,3.68
197,34,tony,condiment,19.0,ounce,19.0,False,False,False,5,1230,246.0,False,True,False,1,0,19.0,1,1266,203,5.241379310344827,12,0,3,0,0,False,False,54051,12.95
67,9,panera,beverage,12.0,ounce,12.0,False,False,False,5,882,176.4,False,False,False,0,1,0.0,1,0,0,0.0,0,0,0,0,0,0,0,135135,9.89
51,9,api,other,1.0,count,1.0,False,False,False,3,102,34.0,False,False,False,1,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,252291,12.69
54,8,merckens,grain,32.0,ounce,32.0,False,False,False,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,233471,24.71
68,11,divine,other,3.0,ounce,3.0,False,False,False,4,111,27.75,True,False,False,0,0,0.0,1,12,2,5.5,1,0,0,0,0,False,False,6540,4.51
31,6,mateos,other,16.0,ounce,16.0,True,False,True,4,108,27.0,False,False,False,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,97290,4.99
65,10,nutter,other,3.5,ounce,3.5,False,False,False,5,534,106.8,True,False,False,0,1,5.0,0,0,0,0.0,0,0,0,0,0,0,0,181624,1.88
48,7,snack,snack,1.0,count,1.0,False,False,False,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,226257,42.875
72,13,hyleys,beverage,150.0,count,150.0,False,False,False,5,246,49.2,True,False,False,0,0,0.0,1,0,0,0.0,0,0,0,0,0,0,0,114442,10.29
178,29,lakanto,condiment,13.0,fl oz,13.0,False,False,False,5,1615,323.0,False,False,False,0,0,0.0,1,725,123,4.902439024390244,10,0,0,0,0,False,False,69543,9.99
33,6,wel,other,2.0,ounce,2.0,False,False,False,0,0,0.0,0,0,0,0,0,0.0,0,17,3,5.0,2,0,0,0,0,False,False,32560,9.99
51,8,marshalls,condiment,24.0,count,24.0,False,False,False,4,189,47.25,False,False,False,0,0,0.0,0,49,8,5.25,1,0,0,0,0,False,False,176470,30.49
156,24,bliss,snack,3.0,ounce,3.0,False,False,False,5,1414,282.8,False,False,False,1,0,3.0,1,850,128,5.6484375,7,0,0,0,0,False,False,248330,6.75
87,16,kraft,other,22.0,ounce,22.0,False,False,False,9,494,54.888888888888886,False,False,False,0,0,5.5,1,0,0,0.0,0,0,0,0,0,0,0,211005,4.59
164,32,premium,beverage,1.0,count,1.0,True,False,True,5,2269,453.8,True,True,False,1,2,1.0,1,1259,196,5.428571428571429,12,0,1,0,0,False,False,121484,19.99
67,10,elite,beverage,35.0,ounce,35.0,False,False,False,5,627,125.4,False,False,False,3,4,0.0,1,449,77,4.8441558441558445,4,0,1,0,0,False,False,268657,33.99
62,11,true,beverage,96.0,ounce,96.0,False,False,False,5,366,73.2,False,False,False,0,0,1.0,1,247,41,5.048780487804878,4,0,0,0,0,False,False,143348,22.74
64,11,mccormick,condiment,16.5,ounce,16.5,False,False,False,5,350,70.0,False,False,False,0,0,1.0,0,0,0,0.0,0,0,0,0,0,0,0,204945,11.475
0,0,unknown,other,1.0,count,1.0,False,False,False,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,161437,4.15
82,13,tillamook,other,2.5,ounce,2.5,False,False,False,4,365,91.25,False,True,False,1,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,136518,9.9
24,3,cheetos,other,2.75,ounce,2.75,False,False,False,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,233035,2.99
185,36,rani,other,48.0,ounce,48.0,False,False,False,6,1404,234.0,False,True,False,0,0,24.0,1,825,141,4.858156028368795,9,0,0,1,0,False,False,245825,24.99
66,12,blueberry,beverage,100.0,count,100.0,False,False,False,5,430,86.0,True,True,False,0,0,0.0,0,1800,293,5.146757679180888,20,0,0,0,2,False,True,1790,86.91
