sample_id,price,ipq,title_length,title_word_count,desc_length,desc_word_count,has_description,capital_ratio,number_count,multipack_size,has_multipack,weight_value,has_weight,volume_value,has_volume,total_numbers_in_title,total_quantity,log_total_quantity,log_weight,log_volume,brand_frequency,brand_tier,is_popular_brand,brand_name_length,brand_in_title,category_size,is_large_category,brand_category_frequency,quantity_category_ratio,tier_multipack_interaction,brand_tier_quantity,weight_brand_interaction,premium_keyword_count,has_premium_keywords,value_keyword_count,quality_keyword_count,premium_score,value_score,is_travel_size,is_family_size,is_multipack,is_standard_size,special_char_count,has_parentheses,has_ampersand,title_complexity,numeric_density,category_in_title
192810,9.99,1,107,17,0,0,0,0.1308411214953271,1,24,1,0.0,0,0.0,0,1,24,3.2188758248682006,0.0,0.0,6,1,0,7,1,32142,1,6,2.7131968893875498,1,3.2188758248682006,0.0,0,0,0,0,1,1,0,0,1,1,0,0,0,5.666666666666667,0.009259259259259259,0
278000,15.46,1,59,13,0,0,0,0.15254237288135594,2,6,1,0.0,0,0.0,0,2,6,1.9459101490553132,0.0,0.0,121,3,1,1,1,32142,1,65,0.6782992223468874,3,5.8377304471659395,0.0,0,0,0,0,3,1,0,0,1,1,3,1,0,6.5,0.03333333333333333,0
217098,3.82,1,148,28,0,0,0,0.12837837837837837,1,1,0,0.0,0,5.0,1,1,1,0.6931471805599453,0.0,1.791759469228055,46,2,0,7,1,3960,0,34,0.13869916990648312,0,1.3862943611198906,0.0,0,0,0,0,2,0,0,0,0,1,1,0,1,4.0,0.006711409395973154,0
36057,8.99,1,33,7,0,0,0,0.12121212121212122,2,1,0,6.4,1,0.0,0,1,1,0.6931471805599453,2.0014800002101243,0.0,1,1,0,7,1,32142,1,1,0.1130498703911479,0,0.6931471805599453,2.0014800002101243,0,0,0,0,1,0,0,0,0,1,0,0,0,2.3333333333333335,0.058823529411764705,0
166418,5.98,1,65,10,0,0,0,0.13846153846153847,1,1,0,7.0,1,0.0,0,1,1,0.6931471805599453,2.0794415416798357,0.0,26,1,0,6,1,17196,1,2,0.10484918326656789,0,0.6931471805599453,2.0794415416798357,0,0,0,0,1,0,0,0,0,1,0,0,0,5.0,0.015151515151515152,0
157785,14.99,1,163,28,0,0,0,0.11042944785276074,5,2,1,21.16,1,0.0,0,4,2,1.0986122886681098,3.098288861879083,0.0,2,1,0,5,1,3535,0,1,0.3800258009030316,1,1.0986122886681098,3.098288861879083,1,1,0,0,2,1,0,0,1,1,1,0,1,14.0,0.03048780487804878,0
190564,7.69,1,89,12,0,0,0,0.12359550561797752,1,1,0,0.0,0,0.0,0,1,1,0.6931471805599453,0.0,0.0,27,1,0,3,1,17196,1,12,0.10484918326656789,0,0.6931471805599453,0.0,0,0,0,0,1,0,0,0,0,1,0,0,0,3.0,0.011111111111111112,0
128250,4.99,1,52,8,22,4,1,0.11538461538461539,2,1,0,6.5,1,0.0,0,1,1,0.6931471805599453,2.0149030205422647,0.0,26,1,0,6,1,32142,1,23,0.1130498703911479,0,0.6931471805599453,2.0149030205422647,0,0,0,0,1,0,0,0,0,1,0,0,0,8.0,0.03773584905660377,0
265907,34.89,1,43,7,24,5,1,0.16279069767441862,4,12,1,16.0,1,0.0,0,3,12,2.5649493574615367,2.833213344056216,0.0,7,1,0,7,1,3535,0,5,2.28015480541819,1,2.5649493574615367,2.833213344056216,0,0,0,0,1,1,0,0,1,1,2,1,0,7.0,0.09090909090909091,0
156354,46.365,1,66,13,0,0,0,0.16666666666666666,2,1,0,1.0,1,0.0,0,2,1,0.6931471805599453,0.6931471805599453,0.0,16,1,0,2,1,32142,1,9,0.1130498703911479,0,0.6931471805599453,0.6931471805599453,0,0,0,0,1,0,1,0,0,0,0,0,0,6.5,0.029850746268656716,0
173924,1.225,1,25,4,0,0,0,0.84,1,1,0,7.0,1,0.0,0,1,1,0.6931471805599453,2.0794415416798357,0.0,24,1,0,6,1,32142,1,12,0.1130498703911479,0,0.6931471805599453,2.0794415416798357,0,0,0,0,1,0,0,0,0,1,0,0,0,4.0,0.038461538461538464,0
95127,17.99,1,61,10,0,0,0,0.11475409836065574,2,180,1,510.0,1,0.0,0,2,180,5.198497031265826,6.236369590203704,0.0,353,3,1,6,1,32142,1,163,20.348976670406625,3,15.595491093797477,18.709108770611113,0,0,0,0,3,1,0,0,1,1,0,0,0,3.3333333333333335,0.03225806451612903,0
198774,9.145,1,109,17,0,0,0,0.11926605504587157,3,12,1,19.4,1,0.0,0,2,12,2.5649493574615367,3.0155349008501706,0.0,185,3,1,7,1,3535,0,100,2.28015480541819,3,7.694848072384611,9.046604702550512,0,0,1,1,4,2,0,1,1,0,2,1,0,2.8333333333333335,0.02727272727272727,0
39377,8.24,1,54,10,23,5,1,0.16666666666666666,1,1,0,15.0,1,0.0,0,1,1,0.6931471805599453,2.772588722239781,0.0,49,2,0,6,1,32142,1,35,0.1130498703911479,0,1.3862943611198906,5.545177444479562,0,0,0,0,2,0,0,0,0,1,0,0,0,5.0,0.01818181818181818,0
251737,81.985,1,86,11,0,0,0,0.13953488372093023,1,1,0,0.0,0,0.0,0,1,1,0.6931471805599453,0.0,0.0,97,2,0,3,1,10480,0,46,0.06666793895557803,0,1.3862943611198906,0.0,0,0,0,0,2,0,0,0,1,1,4,1,0,2.75,0.011494252873563218,1
250878,16.73,1,35,7,0,0,0,0.7142857142857143,2,1,0,12.7,1,0.0,0,1,1,0.6931471805599453,2.617395832834079,0.0,41,2,0,5,1,3960,0,19,0.13869916990648312,0,1.3862943611198906,5.234791665668158,0,0,0,0,2,0,0,0,0,1,0,0,0,7.0,0.05555555555555555,0
93894,21.95,1,56,7,0,0,0,0.3392857142857143,1,1,0,2.0,1,0.0,0,1,1,0.6931471805599453,1.0986122886681098,0.0,1,1,0,14,1,10480,0,1,0.06666793895557803,0,0.6931471805599453,1.0986122886681098,0,0,0,0,1,0,0,0,0,1,0,0,0,3.5,0.017543859649122806,0
114194,4.24,1,109,20,0,0,0,0.12844036697247707,4,4,1,1.55,1,0.0,0,3,4,1.6094379124341003,0.9360933591703349,0.0,61,2,0,5,1,32142,1,24,0.4521994815645916,2,3.2188758248682006,1.8721867183406697,1,1,0,0,3,1,0,0,1,1,2,1,0,6.666666666666667,0.03636363636363636,0
293254,9.99,1,58,10,23,5,1,0.1206896551724138,2,12,1,0.0,0,0.0,0,2,12,2.5649493574615367,0.0,0.0,46,2,0,7,1,3960,0,34,1.6643900388777977,2,5.1298987149230735,0.0,0,0,0,0,2,1,0,0,1,1,3,1,0,5.0,0.03389830508474576,0
64268,24.92,1,76,12,0,0,0,0.10526315789473684,3,1,1,87.3,1,0.0,0,2,1,0.6931471805599453,4.480740107609915,0.0,145,3,1,11,1,3960,0,13,0.13869916990648312,3,2.0794415416798357,13.442220322829744,0,0,0,0,3,1,0,0,1,1,2,1,0,6.0,0.03896103896103896,0
42749,7.985,1,163,28,0,0,0,0.12883435582822086,3,6,1,0.0,0,1.75,1,2,6,1.9459101490553132,0.0,1.0116009116784799,70,2,0,2,1,17196,1,14,0.6290950995994073,2,3.8918202981106265,0.0,1,1,0,0,3,1,0,0,1,1,3,1,1,5.6,0.018292682926829267,0
229307,7.54,1,70,15,0,0,0,0.15714285714285714,1,1,0,0.0,0,0.0,0,1,1,0.6931471805599453,0.0,0.0,141,3,1,2,1,17196,1,14,0.10484918326656789,0,2.0794415416798357,0.0,0,0,0,0,3,0,0,0,0,1,2,0,0,15.0,0.014084507042253521,0
271599,11.25,1,66,9,23,5,1,0.09090909090909091,1,1,0,0.0,0,250.0,1,1,1,0.6931471805599453,0.0,5.5254529391317835,5,1,0,7,1,32142,1,4,0.1130498703911479,0,0.6931471805599453,0.0,0,0,0,0,1,0,0,0,0,1,0,0,0,4.5,0.014925373134328358,0
45919,13.12,1,40,5,0,0,0,0.1,2,1,0,11.7,1,0.0,0,1,1,0.6931471805599453,2.5416019934645457,0.0,174,3,1,8,1,32142,1,128,0.1130498703911479,0,2.0794415416798357,7.624805980393637,0,0,0,0,3,0,0,0,0,1,0,0,0,2.5,0.04878048780487805,0
12985,11.39,1,71,11,0,0,0,0.1267605633802817,3,1,1,0.0,0,0.0,0,2,1,0.6931471805599453,0.0,0.0,101,2,0,7,1,17196,1,11,0.10484918326656789,2,1.3862943611198906,0.0,1,1,0,0,3,1,0,0,1,1,2,1,0,5.5,0.041666666666666664,0
299224,4.29,1,97,18,0,0,0,0.14432989690721648,3,12,1,4.25,1,0.0,0,2,12,2.5649493574615367,1.6582280766035324,0.0,257,3,1,4,1,10480,0,80,0.8000152674669364,3,7.694848072384611,4.974684229810597,0,0,0,0,3,1,0,0,1,1,2,1,0,6.0,0.030612244897959183,0
274759,5.11,1,23,4,20,4,1,0.08695652173913043,1,1,0,25.0,1,0.0,0,1,1,0.6931471805599453,3.258096538021482,0.0,6,1,0,7,1,32142,1,6,0.1130498703911479,0,0.6931471805599453,3.258096538021482,0,0,0,0,1,0,0,0,0,1,0,0,0,2.0,0.041666666666666664,0
224169,10.99,1,160,26,23,4,1,0.10625,2,1,0,1.0,1,0.0,0,2,1,0.6931471805599453,0.6931471805599453,0.0,248,3,1,3,1,10480,0,37,0.06666793895557803,0,2.0794415416798357,2.0794415416798357,0,0,0,0,3,0,0,0,0,1,0,0,0,6.5,0.012422360248447204,0
221314,30.99,1,62,10,0,0,0,0.11290322580645161,3,12,1,1.125,1,0.0,0,2,12,2.5649493574615367,0.7537718023763802,0.0,9,1,0,7,1,32142,1,7,1.3565984446937749,1,2.5649493574615367,0.7537718023763802,0,0,0,0,1,1,1,0,1,0,2,1,0,3.3333333333333335,0.047619047619047616,0
82480,4.22,1,49,10,0,0,0,0.10204081632653061,2,1,0,11.0,1,0.0,0,2,1,0.6931471805599453,2.4849066497880004,0.0,33,1,0,6,1,32142,1,13,0.1130498703911479,0,0.6931471805599453,2.4849066497880004,0,0,0,0,1,0,0,0,0,1,3,1,0,5.0,0.04,0
215755,60.0,1,51,7,22,4,1,0.11764705882352941,1,1,0,0.0,0,0.0,0,1,1,0.6931471805599453,0.0,0.0,8,1,0,9,1,10480,0,8,0.06666793895557803,0,0.6931471805599453,0.0,0,0,0,0,1,0,0,0,0,1,0,0,0,7.0,0.019230769230769232,0
42138,23.645,1,66,13,0,0,0,0.13636363636363635,1,1,0,8.0,1,0.0,0,1,1,0.6931471805599453,2.1972245773362196,0.0,1,1,0,6,1,32142,1,1,0.1130498703911479,0,0.6931471805599453,2.1972245773362196,0,0,0,0,1,0,0,0,0,1,2,1,0,6.5,0.014925373134328358,0
52345,97.0,1,202,35,23,4,1,0.12871287128712872,3,1,0,40.0,1,2.5,1,2,1,0.6931471805599453,3.713572066704308,1.252762968495368,294,3,1,7,1,10480,0,101,0.06666793895557803,0,2.0794415416798357,11.140716200112923,2,1,0,0,5,0,0,1,0,0,4,1,1,5.0,0.014778325123152709,1
267936,7.605,1,46,7,0,0,0,0.10869565217391304,1,1,0,8.0,1,0.0,0,1,1,0.6931471805599453,2.1972245773362196,0.0,56,2,0,9,1,10480,0,25,0.06666793895557803,0,1.3862943611198906,4.394449154672439,0,0,0,0,2,0,0,0,0,1,0,0,0,3.5,0.02127659574468085,0
250373,12.29,1,11,1,0,0,0,0.09090909090909091,1,1,0,0.0,0,0.0,0,1,1,0.6931471805599453,0.0,0.0,2,1,0,8,1,32142,1,1,0.1130498703911479,0,0.6931471805599453,0.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.5,0.08333333333333333,0
167855,3.18,1,28,6,0,0,0,0.8214285714285714,0,1,0,0.0,0,0.0,0,0,1,0.6931471805599453,0.0,0.0,27,1,0,5,1,3960,0,24,0.13869916990648312,0,0.6931471805599453,0.0,0,0,0,0,1,0,0,0,0,1,0,0,0,6.0,0.0,0
297393,14.64,1,143,23,23,4,1,0.1258741258741259,2,6,1,11.0,1,0.0,0,2,6,1.9459101490553132,2.4849066497880004,0.0,58,2,0,8,1,17196,1,56,0.6290950995994073,2,3.8918202981106265,4.969813299576001,0,0,0,0,2,1,0,0,1,1,4,1,1,5.75,0.013888888888888888,0
138104,24.99,1,190,34,23,4,1,0.1368421052631579,2,1,0,16.0,1,1.0,1,2,1,0.6931471805599453,2.833213344056216,0.6931471805599453,294,3,1,7,1,17196,1,11,0.10484918326656789,0,2.0794415416798357,8.49964003216865,1,1,1,0,4,1,0,0,0,1,3,1,1,11.333333333333334,0.010471204188481676,0
68589,13.28,1,51,10,0,0,0,0.13725490196078433,2,6,1,7.0,1,0.0,0,2,6,1.9459101490553132,2.0794415416798357,0.0,11,1,0,5,1,32142,1,9,0.6782992223468874,1,1.9459101490553132,2.0794415416798357,0,0,0,0,1,1,0,0,1,1,2,1,0,3.3333333333333335,0.038461538461538464,0
28340,22.49,1,70,11,0,0,0,0.12857142857142856,2,12,1,0.0,0,0.0,0,2,12,2.5649493574615367,0.0,0.0,20,1,0,6,1,32142,1,16,1.3565984446937749,1,2.5649493574615367,0.0,0,0,0,0,1,1,0,0,1,1,3,1,0,3.6666666666666665,0.028169014084507043,0
55834,19.39,1,67,10,0,0,0,0.13432835820895522,1,1,0,6.0,1,0.0,0,1,1,0.6931471805599453,1.9459101490553132,0.0,26,1,0,9,1,32142,1,13,0.1130498703911479,0,0.6931471805599453,1.9459101490553132,1,1,0,0,2,0,0,0,0,1,0,0,0,3.3333333333333335,0.014705882352941176,0
164746,41.89,1,126,21,23,4,1,0.14285714285714285,2,1,1,2.0,1,0.0,0,2,1,0.6931471805599453,1.0986122886681098,0.0,6,1,0,4,1,17196,1,6,0.10484918326656789,1,0.6931471805599453,1.0986122886681098,1,1,0,0,2,1,0,0,1,1,2,1,0,3.5,0.015748031496062992,0
268746,7.244999999999999,1,47,7,0,0,0,0.19148936170212766,1,1,0,0.0,0,0.0,0,1,1,0.6931471805599453,0.0,0.0,10,1,0,4,1,32142,1,10,0.1130498703911479,0,0.6931471805599453,0.0,0,0,0,0,1,0,0,0,0,1,2,0,0,7.0,0.020833333333333332,0
77679,3.19,1,196,35,0,0,0,0.15816326530612246,1,1,0,16.0,1,0.0,0,1,1,0.6931471805599453,2.833213344056216,0.0,128,3,1,8,1,10480,0,24,0.06666793895557803,0,2.0794415416798357,8.49964003216865,0,0,0,0,3,0,0,0,0,1,6,0,0,17.5,0.005076142131979695,1
190387,25.95,1,186,36,0,0,0,0.13978494623655913,1,1,0,0.0,0,0.0,0,1,1,0.6931471805599453,0.0,0.0,84,2,0,6,1,17196,1,84,0.10484918326656789,0,1.3862943611198906,0.0,0,0,0,0,2,0,1,0,0,0,4,0,1,12.0,0.0053475935828877,0
284759,3.69,1,46,7,0,0,0,0.13043478260869565,1,1,0,15.0,1,0.0,0,1,1,0.6931471805599453,2.772588722239781,0.0,23,1,0,8,1,32142,1,21,0.1130498703911479,0,0.6931471805599453,2.772588722239781,2,1,0,0,3,0,0,0,0,1,0,0,0,3.5,0.02127659574468085,0
56220,13.85,1,195,32,0,0,0,0.15384615384615385,1,1,0,8.0,1,0.0,0,1,1,0.6931471805599453,2.1972245773362196,0.0,985,3,1,4,1,3281,0,371,0.11703645573232502,0,2.0794415416798357,6.591673732008658,1,1,0,0,4,0,0,0,0,1,1,0,0,4.571428571428571,0.00510204081632653,0
105735,2.69,1,112,20,0,0,0,0.16964285714285715,1,8,1,0.0,0,0.0,0,1,8,2.1972245773362196,0.0,0.0,121,3,1,1,1,32142,1,65,0.9043989631291832,3,6.591673732008658,0.0,0,0,0,0,3,1,0,0,1,1,3,1,0,6.666666666666667,0.008849557522123894,0
32738,10.989999999999998,1,75,11,0,0,0,0.13333333333333333,1,1,0,30.0,1,0.0,0,1,1,0.6931471805599453,3.4339872044851463,0.0,33,1,0,8,1,10480,0,32,0.06666793895557803,0,0.6931471805599453,3.4339872044851463,0,0,0,0,1,0,0,0,0,1,0,0,0,3.6666666666666665,0.013157894736842105,1
73063,2.49,1,62,12,0,0,0,0.14516129032258066,2,3,1,9.0,1,0.0,0,2,3,1.3862943611198906,2.302585092994046,0.0,31,1,0,3,1,3960,0,27,0.4160975097194494,1,1.3862943611198906,2.302585092994046,0,0,0,0,1,1,0,0,1,1,2,1,0,4.0,0.031746031746031744,0
240780,14.26,1,158,26,23,4,1,0.17721518987341772,3,12,1,0.0,0,0.0,0,3,12,2.5649493574615367,0.0,0.0,16,1,0,7,1,17196,1,13,1.2581901991988147,1,2.5649493574615367,0.0,0,0,0,0,1,1,0,0,1,1,1,0,0,5.2,0.018867924528301886,0
191511,28.62,1,43,7,0,0,0,0.37209302325581395,1,60,1,0.0,0,0.0,0,1,60,4.110873864173311,0.0,0.0,3,1,0,7,1,32142,1,3,6.782992223468875,1,4.110873864173311,0.0,0,0,0,0,1,1,0,0,1,1,0,0,0,3.5,0.022727272727272728,0
190931,30.91,1,46,9,0,0,0,0.15217391304347827,1,1,0,0.0,0,0.0,0,1,1,0.6931471805599453,0.0,0.0,31,1,0,6,1,3960,0,7,0.13869916990648312,0,0.6931471805599453,0.0,0,0,0,0,1,0,0,0,0,1,1,0,1,4.5,0.02127659574468085,0
51330,14.99,1,128,24,23,4,1,0.109375,3,1,0,8.0,1,0.0,0,3,1,0.6931471805599453,2.1972245773362196,0.0,10,1,0,6,1,32142,1,7,0.1130498703911479,0,0.6931471805599453,2.1972245773362196,0,0,0,0,1,0,0,0,0,1,3,1,0,8.0,0.023255813953488372,0
243472,12.92,1,146,26,22,4,1,0.1643835616438356,3,4,1,1.0,1,0.0,0,3,4,1.6094379124341003,0.6931471805599453,0.0,116,3,1,7,1,3535,0,40,0.7600516018060632,3,4.828313737302301,2.0794415416798357,0,0,0,0,3,1,0,0,1,1,1,0,0,3.25,0.02040816326530612,0
231056,6.99,1,175,33,23,4,1,0.12571428571428572,5,5,1,10.0,1,0.0,0,4,5,1.791759469228055,2.3978952727983707,0.0,21,1,0,8,1,3281,0,14,0.5851822786616251,1,1.791759469228055,2.3978952727983707,0,0,0,0,1,1,0,0,1,1,3,1,0,6.6,0.028409090909090908,0
24330,8.96,1,139,23,0,0,0,0.1223021582733813,3,6,1,10.5,1,0.0,0,2,6,1.9459101490553132,2.4423470353692043,0.0,46,2,0,4,1,32142,1,15,0.6782992223468874,2,3.8918202981106265,4.8846940707384086,0,0,0,0,2,1,0,0,1,1,0,0,0,3.8333333333333335,0.02142857142857143,0
206083,11.99,1,111,23,23,4,1,0.2072072072072072,2,1,0,907.0,1,2.0,1,2,1,0.6931471805599453,6.811244378601294,1.0986122886681098,8,1,0,7,1,32142,1,7,0.1130498703911479,0,0.6931471805599453,6.811244378601294,1,1,0,0,2,0,0,0,0,1,4,1,0,23.0,0.017857142857142856,0
163386,34.07,1,44,7,24,4,1,0.13636363636363635,2,1,0,0.0,0,0.0,0,2,1,0.6931471805599453,0.0,0.0,168,3,1,8,1,17196,1,161,0.10484918326656789,0,2.0794415416798357,0.0,0,0,0,0,3,0,0,0,0,1,2,1,0,7.0,0.044444444444444446,0
148482,8.39,1,78,13,0,0,0,0.1282051282051282,3,8,1,20.0,1,0.0,0,3,8,2.1972245773362196,3.044522437723423,0.0,135,3,1,8,1,32142,1,83,0.9043989631291832,3,6.591673732008658,9.13356731317027,0,0,0,0,3,1,0,0,1,1,3,1,0,3.25,0.0379746835443038,0
159494,8.545,1,45,7,0,0,0,0.13333333333333333,1,1,0,9.0,1,0.0,0,1,1,0.6931471805599453,2.302585092994046,0.0,115,3,1,9,1,3960,0,27,0.13869916990648312,0,2.0794415416798357,6.907755278982138,0,0,0,0,3,0,0,0,0,1,0,0,0,3.5,0.021739130434782608,0
27458,9.99,1,71,13,0,0,0,0.15492957746478872,1,1,0,3.0,1,0.0,0,1,1,0.6931471805599453,1.3862943611198906,0.0,74,2,0,6,1,32142,1,48,0.1130498703911479,0,1.3862943611198906,2.772588722239781,1,1,0,0,3,0,0,1,0,0,0,0,0,4.333333333333333,0.013888888888888888,0
198486,19.99,1,168,30,22,4,1,0.13095238095238096,1,56,1,0.0,0,0.0,0,1,56,4.04305126783455,0.0,0.0,17,1,0,8,1,3281,0,1,6.554041521010201,1,4.04305126783455,0.0,0,0,0,0,1,1,1,0,1,0,7,1,1,15.0,0.005917159763313609,0
122187,13.2,1,145,23,0,0,0,0.18620689655172415,3,2,1,0.0,0,3.11,1,2,2,1.0986122886681098,0.0,1.413423028508143,40,1,0,7,1,17196,1,8,0.20969836653313578,1,1.0986122886681098,0.0,1,1,0,0,2,1,0,0,1,1,2,1,0,3.2857142857142856,0.02054794520547945,0
22765,18.520000000000003,1,59,10,0,0,0,0.1694915254237288,1,1,0,0.0,0,0.0,0,1,1,0.6931471805599453,0.0,0.0,126,3,1,7,1,17196,1,110,0.10484918326656789,0,2.0794415416798357,0.0,0,0,0,0,3,0,0,0,0,1,1,0,0,3.3333333333333335,0.016666666666666666,0
97444,12.97,1,33,6,0,0,0,0.09090909090909091,2,1,0,200.0,1,0.0,0,2,1,0.6931471805599453,5.303304908059076,0.0,26,1,0,4,1,32142,1,24,0.1130498703911479,0,0.6931471805599453,5.303304908059076,0,0,0,0,1,0,0,0,0,1,1,0,0,3.0,0.058823529411764705,0
144878,4.62,1,79,13,0,0,0,0.10126582278481013,4,12,1,0.37,1,0.0,0,3,12,2.5649493574615367,0.31481073984003355,0.0,118,3,1,5,1,17196,1,33,1.2581901991988147,3,7.694848072384611,0.9444322195201007,0,0,1,0,3,2,0,0,1,1,0,0,0,4.333333333333333,0.05,0
53697,2.99,1,121,22,0,0,0,0.12396694214876033,3,56,1,0.7,1,0.0,0,2,56,4.04305126783455,0.5306282510621704,0.0,81,2,0,3,1,10480,0,25,3.73340458151237,2,8.0861025356691,1.0612565021243408,0,0,0,0,2,1,0,0,1,1,6,1,0,22.0,0.02459016393442623,1
46476,1.675,1,42,7,23,4,1,0.3333333333333333,2,3,1,16.0,1,0.0,0,2,3,1.3862943611198906,2.833213344056216,0.0,2,1,0,7,1,3960,0,2,0.4160975097194494,1,1.3862943611198906,2.833213344056216,0,0,0,0,1,1,0,0,1,1,2,1,0,7.0,0.046511627906976744,0
260992,16.85,1,41,7,0,0,0,0.17073170731707318,1,5,1,0.0,0,0.0,0,1,5,1.791759469228055,0.0,0.0,4,1,0,2,1,3535,0,3,0.9500645022575791,1,1.791759469228055,0.0,0,0,0,0,1,1,0,0,1,1,0,0,0,2.3333333333333335,0.023809523809523808,0
226334,28.99,1,153,29,24,4,1,0.1111111111111111,6,1,0,8.0,1,0.0,0,5,1,0.6931471805599453,2.1972245773362196,0.0,7,1,0,7,1,10480,0,2,0.06666793895557803,0,0.6931471805599453,2.1972245773362196,1,1,0,0,2,0,0,0,1,1,8,1,0,9.666666666666666,0.03896103896103896,0
201013,12.8,1,63,13,23,5,1,0.15873015873015872,2,2,1,0.0,0,5.0,1,2,2,1.0986122886681098,0.0,1.791759469228055,190,3,1,5,1,3960,0,68,0.27739833981296624,3,3.295836866004329,0.0,0,0,0,0,3,1,0,0,1,1,2,1,0,13.0,0.03125,0
45730,7.87,1,125,18,0,0,0,0.152,1,1,0,0.0,0,0.0,0,1,1,0.6931471805599453,0.0,0.0,161,3,1,3,1,3281,0,21,0.11703645573232502,0,2.0794415416798357,0.0,1,1,0,0,4,0,0,0,1,1,4,1,0,3.0,0.007936507936507936,0
78378,85.0,1,39,7,0,0,0,0.6666666666666666,0,1,0,0.0,0,0.0,0,0,1,0.6931471805599453,0.0,0.0,20,1,0,8,1,10480,0,20,0.06666793895557803,0,0.6931471805599453,0.0,0,0,0,0,1,0,0,0,0,1,0,0,0,7.0,0.0,0
65315,4.140000000000001,1,176,28,22,4,1,0.13068181818181818,1,1,0,6.0,1,0.0,0,1,1,0.6931471805599453,1.9459101490553132,0.0,165,3,1,5,1,32142,1,137,0.1130498703911479,0,2.0794415416798357,5.8377304471659395,0,0,0,0,3,0,0,0,0,1,4,0,0,5.6,0.005649717514124294,0
211930,3.98,1,193,31,22,4,1,0.12435233160621761,2,6,1,0.0,0,0.0,0,2,6,1.9459101490553132,0.0,0.0,7,1,0,5,1,1463,0,1,1.0271472033699978,1,1.9459101490553132,0.0,2,1,0,0,3,1,0,0,1,1,2,1,0,6.2,0.010309278350515464,0
261416,8.95,1,41,7,23,5,1,0.43902439024390244,1,1,0,0.0,0,60.0,1,1,1,0.6931471805599453,0.0,4.110873864173311,20,1,0,7,1,17196,1,5,0.10484918326656789,0,0.6931471805599453,0.0,1,1,0,0,2,0,0,0,0,1,0,0,0,3.5,0.023809523809523808,0
184353,10.95,1,50,7,22,4,1,0.12,1,1,0,7.0,1,0.0,0,1,1,0.6931471805599453,2.0794415416798357,0.0,115,3,1,9,1,32142,1,69,0.1130498703911479,0,2.0794415416798357,6.238324625039507,0,0,0,0,3,0,0,0,0,1,0,0,0,3.5,0.0196078431372549,0
4568,1.48,1,55,8,23,4,1,0.12727272727272726,2,1,0,1.25,1,0.0,0,1,1,0.6931471805599453,0.8109302162163288,0.0,55,2,0,7,1,32142,1,24,0.1130498703911479,0,1.3862943611198906,1.6218604324326575,0,0,0,0,2,0,0,0,0,1,0,0,0,2.6666666666666665,0.03571428571428571,0
8011,13.99,1,54,8,22,4,1,0.14814814814814814,1,1,0,8.0,1,0.0,0,1,1,0.6931471805599453,2.1972245773362196,0.0,24,1,0,7,1,32142,1,23,0.1130498703911479,0,0.6931471805599453,2.1972245773362196,1,1,0,0,2,0,0,0,0,1,0,0,0,4.0,0.01818181818181818,0
252516,10.25,1,62,9,23,4,1,0.12903225806451613,0,1,0,0.0,0,0.0,0,0,1,0.6931471805599453,0.0,0.0,8,1,0,9,1,17196,1,1,0.10484918326656789,0,0.6931471805599453,0.0,0,0,0,0,1,0,0,0,1,1,0,0,0,4.5,0.0,0
73688,2.6900000000000004,1,80,11,0,0,0,0.1375,2,1,0,1.16,1,0.0,0,1,1,0.6931471805599453,0.7701082216960736,0.0,3,1,0,3,1,32142,1,1,0.1130498703911479,0,0.6931471805599453,0.7701082216960736,0,0,0,0,1,0,0,0,0,1,1,0,0,2.75,0.024691358024691357,0
138994,20.515,1,91,16,0,0,0,0.14285714285714285,2,250,1,250.0,1,0.0,0,2,250,5.5254529391317835,5.5254529391317835,0.0,15,1,0,7,1,17196,1,15,26.212295816641973,1,5.5254529391317835,5.5254529391317835,0,0,0,0,1,1,0,0,1,1,2,1,0,16.0,0.021739130434782608,0
291437,44.99,1,59,10,0,0,0,0.11864406779661017,2,24,1,0.0,0,0.0,0,2,24,3.2188758248682006,0.0,0.0,9,1,0,5,1,32142,1,7,2.7131968893875498,1,3.2188758248682006,0.0,0,0,0,0,1,1,0,0,1,1,3,1,0,5.0,0.03333333333333333,0
25228,26.49,1,56,9,0,0,0,0.08928571428571429,3,1,0,1.5,1,0.0,0,2,1,0.6931471805599453,0.9162907318741551,0.0,93,2,0,6,1,32142,1,68,0.1130498703911479,0,1.3862943611198906,1.8325814637483102,0,0,0,0,2,0,1,0,1,0,1,0,0,3.0,0.05263157894736842,0
163551,3.18,1,50,8,22,4,1,0.1,2,2,1,0.0,0,0.0,0,2,2,1.0986122886681098,0.0,0.0,2,1,0,6,1,32142,1,2,0.2260997407822958,1,1.0986122886681098,0.0,0,0,0,0,1,1,0,0,1,1,3,1,0,4.0,0.0392156862745098,0
81607,9.44,1,41,7,23,4,1,0.14634146341463414,2,1,0,12.9,1,0.0,0,1,1,0.6931471805599453,2.631888840136646,0.0,67,2,0,7,1,10480,0,46,0.06666793895557803,0,1.3862943611198906,5.263777680273292,0,0,0,0,2,0,0,0,0,1,0,0,0,7.0,0.047619047619047616,0
129841,32.49,1,76,16,0,0,0,0.15789473684210525,2,18,1,0.0,0,0.0,0,2,18,2.9444389791664403,0.0,0.0,85,2,0,4,1,17196,1,82,1.887285298798222,2,5.8888779583328805,0.0,1,1,0,0,3,1,0,0,1,1,2,1,0,8.0,0.025974025974025976,0
